,County,FIPS,Population,State,State Abbreviation,Year
18448,houston,48225,22806,texas,TX,2013
18449,houston,48225,22795,texas,TX,2014
18450,houston,48225,22736,texas,TX,2015
18451,houston,48225,22888,texas,TX,2016
18452,howard,48227,35012,texas,TX,2010
18453,howard,48227,34989,texas,TX,2011
18454,howard,48227,35482,texas,TX,2012
18455,howard,48227,36160,texas,TX,2013
18456,howard,48227,36501,texas,TX,2014
18457,howard,48227,37134,texas,TX,2015
18458,howard,48227,36618,texas,TX,2016
18459,hudspeth,48229,3476,texas,TX,2010
18460,hudspeth,48229,3411,texas,TX,2011
18461,hudspeth,48229,3352,texas,TX,2012
18462,hudspeth,48229,3337,texas,TX,2013
18463,hudspeth,48229,3258,texas,TX,2014
18464,hudspeth,48229,3436,texas,TX,2015
18465,hudspeth,48229,4073,texas,TX,2016
18466,hunt,48231,86129,texas,TX,2010
18467,hunt,48231,86706,texas,TX,2011
18468,hunt,48231,87009,texas,TX,2012
18469,hunt,48231,87472,texas,TX,2013
18470,hunt,48231,88655,texas,TX,2014
18471,hunt,48231,89674,texas,TX,2015
18472,hunt,48231,91939,texas,TX,2016
18473,hutchinson,48233,22150,texas,TX,2010
18474,hutchinson,48233,22013,texas,TX,2011
18475,hutchinson,48233,22004,texas,TX,2012
18476,hutchinson,48233,21894,texas,TX,2013
18477,hutchinson,48233,21898,texas,TX,2014
18478,hutchinson,48233,21781,texas,TX,2015
18479,hutchinson,48233,21570,texas,TX,2016
18480,irion,48235,1599,texas,TX,2010
18481,irion,48235,1592,texas,TX,2011
18482,irion,48235,1573,texas,TX,2012
18483,irion,48235,1611,texas,TX,2013
18484,irion,48235,1574,texas,TX,2014
18485,irion,48235,1543,texas,TX,2015
18486,irion,48235,1570,texas,TX,2016
18487,jack,48237,9044,texas,TX,2010
18488,jack,48237,9034,texas,TX,2011
18489,jack,48237,9003,texas,TX,2012
18490,jack,48237,8899,texas,TX,2013
18491,jack,48237,8861,texas,TX,2014
18492,jack,48237,8839,texas,TX,2015
18493,jack,48237,8766,texas,TX,2016
18494,jackson,48239,14075,texas,TX,2010
18495,jackson,48239,14044,texas,TX,2011
18496,jackson,48239,14267,texas,TX,2012
18497,jackson,48239,14609,texas,TX,2013
18498,jackson,48239,14721,texas,TX,2014
18499,jackson,48239,14792,texas,TX,2015
18500,jackson,48239,14851,texas,TX,2016
18501,jasper,48241,35710,texas,TX,2010
18502,jasper,48241,36192,texas,TX,2011
18503,jasper,48241,35837,texas,TX,2012
18504,jasper,48241,35600,texas,TX,2013
18505,jasper,48241,35409,texas,TX,2014
18506,jasper,48241,35250,texas,TX,2015
18507,jasper,48241,35401,texas,TX,2016
18508,jeff davis,48243,2342,texas,TX,2010
18509,jeff davis,48243,2282,texas,TX,2011
18510,jeff davis,48243,2296,texas,TX,2012
18511,jeff davis,48243,2231,texas,TX,2013
18512,jeff davis,48243,2220,texas,TX,2014
18513,jeff davis,48243,2204,texas,TX,2015
18514,jeff davis,48243,2245,texas,TX,2016
18515,jefferson,48245,252273,texas,TX,2010
18516,jefferson,48245,253397,texas,TX,2011
18517,jefferson,48245,251458,texas,TX,2012
18518,jefferson,48245,253022,texas,TX,2013
18519,jefferson,48245,252708,texas,TX,2014
18520,jefferson,48245,254889,texas,TX,2015
18521,jefferson,48245,255954,texas,TX,2016
18522,jim hogg,48247,5300,texas,TX,2010
18523,jim hogg,48247,5286,texas,TX,2011
18524,jim hogg,48247,5275,texas,TX,2012
18525,jim hogg,48247,5261,texas,TX,2013
18526,jim hogg,48247,5320,texas,TX,2014
18527,jim hogg,48247,5284,texas,TX,2015
18528,jim hogg,48247,5244,texas,TX,2016
18529,jim wells,48249,40838,texas,TX,2010
18530,jim wells,48249,41206,texas,TX,2011
18531,jim wells,48249,41628,texas,TX,2012
18532,jim wells,48249,41664,texas,TX,2013
18533,jim wells,48249,41472,texas,TX,2014
18534,jim wells,48249,41469,texas,TX,2015
18535,jim wells,48249,41115,texas,TX,2016
18536,johnson,48251,150934,texas,TX,2010
18537,johnson,48251,152058,texas,TX,2011
18538,johnson,48251,153374,texas,TX,2012
18539,johnson,48251,154508,texas,TX,2013
18540,johnson,48251,156749,texas,TX,2014
18541,johnson,48251,159390,texas,TX,2015
18542,johnson,48251,162915,texas,TX,2016
18543,jones,48253,20202,texas,TX,2010
18544,jones,48253,20267,texas,TX,2011
18545,jones,48253,19874,texas,TX,2012
18546,jones,48253,20037,texas,TX,2013
18547,jones,48253,19850,texas,TX,2014
18548,jones,48253,19983,texas,TX,2015
18549,jones,48253,19994,texas,TX,2016
18550,karnes,48255,14824,texas,TX,2010
18551,karnes,48255,14947,texas,TX,2011
18552,karnes,48255,14848,texas,TX,2012
18553,karnes,48255,14722,texas,TX,2013
18554,karnes,48255,14833,texas,TX,2014
18555,karnes,48255,15247,texas,TX,2015
18556,karnes,48255,15264,texas,TX,2016
18557,kaufman,48257,103350,texas,TX,2010
18558,kaufman,48257,105188,texas,TX,2011
18559,kaufman,48257,106533,texas,TX,2012
18560,kaufman,48257,108256,texas,TX,2013
18561,kaufman,48257,110914,texas,TX,2014
18562,kaufman,48257,114161,texas,TX,2015
18563,kaufman,48257,118046,texas,TX,2016
18564,kendall,48259,33410,texas,TX,2010
18565,kendall,48259,34456,texas,TX,2011
18566,kendall,48259,35574,texas,TX,2012
18567,kendall,48259,37163,texas,TX,2013
18568,kendall,48259,38408,texas,TX,2014
18569,kendall,48259,39968,texas,TX,2015
18570,kendall,48259,41964,texas,TX,2016
18571,kenedy,48261,416,texas,TX,2010
18572,kenedy,48261,436,texas,TX,2011
18573,kenedy,48261,444,texas,TX,2012
18574,kenedy,48261,435,texas,TX,2013
18575,kenedy,48261,431,texas,TX,2014
18576,kenedy,48261,433,texas,TX,2015
18577,kenedy,48261,428,texas,TX,2016
18578,kent,48263,808,texas,TX,2010
18579,kent,48263,812,texas,TX,2011
18580,kent,48263,825,texas,TX,2012
18581,kent,48263,782,texas,TX,2013
18582,kent,48263,748,texas,TX,2014
18583,kent,48263,747,texas,TX,2015
18584,kent,48263,752,texas,TX,2016
18585,kerr,48265,49625,texas,TX,2010
18586,kerr,48265,49607,texas,TX,2011
18587,kerr,48265,49686,texas,TX,2012
18588,kerr,48265,49760,texas,TX,2013
18589,kerr,48265,50275,texas,TX,2014
18590,kerr,48265,50753,texas,TX,2015
18591,kerr,48265,51296,texas,TX,2016
18592,kimble,48267,4607,texas,TX,2010
18593,kimble,48267,4594,texas,TX,2011
18594,kimble,48267,4526,texas,TX,2012
18595,kimble,48267,4464,texas,TX,2013
18596,kimble,48267,4465,texas,TX,2014
18597,kimble,48267,4392,texas,TX,2015
18598,kimble,48267,4428,texas,TX,2016
18599,king,48269,286,texas,TX,2010
18600,king,48269,259,texas,TX,2011
18601,king,48269,271,texas,TX,2012
18602,king,48269,274,texas,TX,2013
18603,king,48269,264,texas,TX,2014
18604,king,48269,284,texas,TX,2015
18605,king,48269,294,texas,TX,2016
18606,kinney,48271,3598,texas,TX,2010
18607,kinney,48271,3608,texas,TX,2011
18608,kinney,48271,3638,texas,TX,2012
18609,kinney,48271,3631,texas,TX,2013
18610,kinney,48271,3548,texas,TX,2014
18611,kinney,48271,3593,texas,TX,2015
18612,kinney,48271,3640,texas,TX,2016
18613,kleberg,48273,32061,texas,TX,2010
18614,kleberg,48273,32026,texas,TX,2011
18615,kleberg,48273,32092,texas,TX,2012
18616,kleberg,48273,32016,texas,TX,2013
18617,kleberg,48273,31850,texas,TX,2014
18618,kleberg,48273,31398,texas,TX,2015
18619,kleberg,48273,31347,texas,TX,2016
18620,knox,48275,3719,texas,TX,2010
18621,knox,48275,3720,texas,TX,2011
18622,knox,48275,3729,texas,TX,2012
18623,knox,48275,3722,texas,TX,2013
18624,knox,48275,3801,texas,TX,2014
18625,knox,48275,3792,texas,TX,2015
18626,knox,48275,3740,texas,TX,2016
18627,lamar,48277,49793,texas,TX,2010
18628,lamar,48277,49863,texas,TX,2011
18629,lamar,48277,49684,texas,TX,2012
18630,lamar,48277,49093,texas,TX,2013
18631,lamar,48277,49393,texas,TX,2014
18632,lamar,48277,49367,texas,TX,2015
18633,lamar,48277,49565,texas,TX,2016
18634,lamb,48279,13977,texas,TX,2010
18635,lamb,48279,14051,texas,TX,2011
18636,lamb,48279,13853,texas,TX,2012
18637,lamb,48279,13656,texas,TX,2013
18638,lamb,48279,13484,texas,TX,2014
18639,lamb,48279,13269,texas,TX,2015
18640,lamb,48279,13223,texas,TX,2016
18641,lampasas,48281,19677,texas,TX,2010
18642,lampasas,48281,19926,texas,TX,2011
18643,lampasas,48281,20052,texas,TX,2012
18644,lampasas,48281,20140,texas,TX,2013
18645,lampasas,48281,20127,texas,TX,2014
18646,lampasas,48281,20416,texas,TX,2015
18647,lampasas,48281,20657,texas,TX,2016
18648,la salle,48283,6886,texas,TX,2010
18649,la salle,48283,6999,texas,TX,2011
18650,la salle,48283,7151,texas,TX,2012
18651,la salle,48283,7440,texas,TX,2013
18652,la salle,48283,7479,texas,TX,2014
18653,la salle,48283,7644,texas,TX,2015
18654,la salle,48283,7619,texas,TX,2016
18655,lavaca,48285,19263,texas,TX,2010
18656,lavaca,48285,19305,texas,TX,2011
18657,lavaca,48285,19524,texas,TX,2012
18658,lavaca,48285,19630,texas,TX,2013
18659,lavaca,48285,19779,texas,TX,2014
18660,lavaca,48285,19916,texas,TX,2015
18661,lavaca,48285,19910,texas,TX,2016
18662,lee,48287,16612,texas,TX,2010
18663,lee,48287,16555,texas,TX,2011
18664,lee,48287,16504,texas,TX,2012
18665,lee,48287,16554,texas,TX,2013
18666,lee,48287,16633,texas,TX,2014
18667,lee,48287,16883,texas,TX,2015
18668,lee,48287,16998,texas,TX,2016
18669,leon,48289,16801,texas,TX,2010
18670,leon,48289,16830,texas,TX,2011
18671,leon,48289,16743,texas,TX,2012
18672,leon,48289,16625,texas,TX,2013
18673,leon,48289,16734,texas,TX,2014
18674,leon,48289,17031,texas,TX,2015
18675,leon,48289,17196,texas,TX,2016
18676,liberty,48291,75643,texas,TX,2010
18677,liberty,48291,75970,texas,TX,2011
18678,liberty,48291,76340,texas,TX,2012
18679,liberty,48291,76827,texas,TX,2013
18680,liberty,48291,78014,texas,TX,2014
18681,liberty,48291,79542,texas,TX,2015
18682,liberty,48291,81377,texas,TX,2016
18683,limestone,48293,23384,texas,TX,2010
18684,limestone,48293,23566,texas,TX,2011
18685,limestone,48293,23645,texas,TX,2012
18686,limestone,48293,23404,texas,TX,2013
18687,limestone,48293,23499,texas,TX,2014
18688,limestone,48293,23441,texas,TX,2015
18689,limestone,48293,23527,texas,TX,2016
18690,lipscomb,48295,3302,texas,TX,2010
18691,lipscomb,48295,3329,texas,TX,2011
18692,lipscomb,48295,3442,texas,TX,2012
18693,lipscomb,48295,3485,texas,TX,2013
18694,lipscomb,48295,3547,texas,TX,2014
18695,lipscomb,48295,3557,texas,TX,2015
18696,lipscomb,48295,3509,texas,TX,2016
18697,live oak,48297,11531,texas,TX,2010
18698,live oak,48297,11502,texas,TX,2011
18699,live oak,48297,11649,texas,TX,2012
18700,live oak,48297,11815,texas,TX,2013
18701,live oak,48297,12044,texas,TX,2014
18702,live oak,48297,12158,texas,TX,2015
18703,live oak,48297,12022,texas,TX,2016
18704,llano,48299,19301,texas,TX,2010
18705,llano,48299,19061,texas,TX,2011
18706,llano,48299,19256,texas,TX,2012
18707,llano,48299,19499,texas,TX,2013
18708,llano,48299,19639,texas,TX,2014
18709,llano,48299,20057,texas,TX,2015
18710,llano,48299,20570,texas,TX,2016
18711,loving,48301,82,texas,TX,2010
18712,loving,48301,95,texas,TX,2011
18713,loving,48301,86,texas,TX,2012
18714,loving,48301,106,texas,TX,2013
18715,loving,48301,89,texas,TX,2014
18716,loving,48301,119,texas,TX,2015
18717,loving,48301,115,texas,TX,2016
18718,lubbock,48303,278831,texas,TX,2010
18719,lubbock,48303,283388,texas,TX,2011
18720,lubbock,48303,286076,texas,TX,2012
18721,lubbock,48303,289611,texas,TX,2013
18722,lubbock,48303,294610,texas,TX,2014
18723,lubbock,48303,298463,texas,TX,2015
18724,lubbock,48303,302301,texas,TX,2016
18725,lynn,48305,5915,texas,TX,2010
18726,lynn,48305,5887,texas,TX,2011
18727,lynn,48305,5796,texas,TX,2012
18728,lynn,48305,5728,texas,TX,2013
18729,lynn,48305,5799,texas,TX,2014
18730,lynn,48305,5746,texas,TX,2015
18731,lynn,48305,5795,texas,TX,2016
18732,mcculloch,48307,8283,texas,TX,2010
18733,mcculloch,48307,8254,texas,TX,2011
18734,mcculloch,48307,8241,texas,TX,2012
18735,mcculloch,48307,8244,texas,TX,2013
18736,mcculloch,48307,8152,texas,TX,2014
18737,mcculloch,48307,8253,texas,TX,2015
18738,mcculloch,48307,8121,texas,TX,2016
18739,mclennan,48309,234906,texas,TX,2010
18740,mclennan,48309,237826,texas,TX,2011
18741,mclennan,48309,239292,texas,TX,2012
18742,mclennan,48309,241406,texas,TX,2013
18743,mclennan,48309,243091,texas,TX,2014
18744,mclennan,48309,245368,texas,TX,2015
18745,mclennan,48309,247478,texas,TX,2016
18746,mcmullen,48311,707,texas,TX,2010
18747,mcmullen,48311,697,texas,TX,2011
18748,mcmullen,48311,730,texas,TX,2012
18749,mcmullen,48311,760,texas,TX,2013
18750,mcmullen,48311,795,texas,TX,2014
18751,mcmullen,48311,829,texas,TX,2015
18752,mcmullen,48311,815,texas,TX,2016
18753,madison,48313,13664,texas,TX,2010
18754,madison,48313,13739,texas,TX,2011
18755,madison,48313,13727,texas,TX,2012
18756,madison,48313,13800,texas,TX,2013
18757,madison,48313,13843,texas,TX,2014
18758,madison,48313,13936,texas,TX,2015
18759,madison,48313,14094,texas,TX,2016
18760,marion,48315,10546,texas,TX,2010
18761,marion,48315,10479,texas,TX,2011
18762,marion,48315,10378,texas,TX,2012
18763,marion,48315,10273,texas,TX,2013
18764,marion,48315,10148,texas,TX,2014
18765,marion,48315,10127,texas,TX,2015
18766,marion,48315,10087,texas,TX,2016
18767,martin,48317,4799,texas,TX,2010
18768,martin,48317,4889,texas,TX,2011
18769,martin,48317,4981,texas,TX,2012
18770,martin,48317,5274,texas,TX,2013
18771,martin,48317,5472,texas,TX,2014
18772,martin,48317,5676,texas,TX,2015
18773,martin,48317,5688,texas,TX,2016
18774,mason,48319,4012,texas,TX,2010
18775,mason,48319,4022,texas,TX,2011
18776,mason,48319,4040,texas,TX,2012
18777,mason,48319,4105,texas,TX,2013
18778,mason,48319,4078,texas,TX,2014
18779,mason,48319,4043,texas,TX,2015
18780,mason,48319,4161,texas,TX,2016
18781,matagorda,48321,36702,texas,TX,2010
18782,matagorda,48321,36681,texas,TX,2011
18783,matagorda,48321,36543,texas,TX,2012
18784,matagorda,48321,36506,texas,TX,2013
18785,matagorda,48321,36494,texas,TX,2014
18786,matagorda,48321,36762,texas,TX,2015
18787,matagorda,48321,37117,texas,TX,2016
18788,maverick,48323,54258,texas,TX,2010
18789,maverick,48323,55224,texas,TX,2011
18790,maverick,48323,55658,texas,TX,2012
18791,maverick,48323,56462,texas,TX,2013
18792,maverick,48323,57031,texas,TX,2014
18793,maverick,48323,57658,texas,TX,2015
18794,maverick,48323,57989,texas,TX,2016
18795,medina,48325,46006,texas,TX,2010
18796,medina,48325,46523,texas,TX,2011
18797,medina,48325,46817,texas,TX,2012
18798,medina,48325,47263,texas,TX,2013
18799,medina,48325,47834,texas,TX,2014
18800,medina,48325,48380,texas,TX,2015
18801,medina,48325,49196,texas,TX,2016
18802,menard,48327,2242,texas,TX,2010
18803,menard,48327,2212,texas,TX,2011
18804,menard,48327,2202,texas,TX,2012
18805,menard,48327,2135,texas,TX,2013
18806,menard,48327,2125,texas,TX,2014
18807,menard,48327,2131,texas,TX,2015
18808,menard,48327,2102,texas,TX,2016
18809,midland,48329,136872,texas,TX,2010
18810,midland,48329,140172,texas,TX,2011
18811,midland,48329,147270,texas,TX,2012
18812,midland,48329,152319,texas,TX,2013
18813,midland,48329,156564,texas,TX,2014
18814,midland,48329,162012,texas,TX,2015
18815,midland,48329,163473,texas,TX,2016
18816,milam,48331,24757,texas,TX,2010
18817,milam,48331,24597,texas,TX,2011
18818,milam,48331,24105,texas,TX,2012
18819,milam,48331,24082,texas,TX,2013
18820,milam,48331,24147,texas,TX,2014
18821,milam,48331,24380,texas,TX,2015
18822,milam,48331,24735,texas,TX,2016
18823,mills,48333,4936,texas,TX,2010
18824,mills,48333,4881,texas,TX,2011
18825,mills,48333,4827,texas,TX,2012
18826,mills,48333,4868,texas,TX,2013
18827,mills,48333,4867,texas,TX,2014
18828,mills,48333,4887,texas,TX,2015
18829,mills,48333,4894,texas,TX,2016
18830,mitchell,48335,9403,texas,TX,2010
18831,mitchell,48335,9394,texas,TX,2011
18832,mitchell,48335,9327,texas,TX,2012
18833,mitchell,48335,8999,texas,TX,2013
18834,mitchell,48335,9066,texas,TX,2014
18835,mitchell,48335,8856,texas,TX,2015
18836,mitchell,48335,8479,texas,TX,2016
18837,montague,48337,19719,texas,TX,2010
18838,montague,48337,19756,texas,TX,2011
18839,montague,48337,19474,texas,TX,2012
18840,montague,48337,19394,texas,TX,2013
18841,montague,48337,19381,texas,TX,2014
18842,montague,48337,19280,texas,TX,2015
18843,montague,48337,19436,texas,TX,2016
18844,montgomery,48339,455746,texas,TX,2010
18845,montgomery,48339,471438,texas,TX,2011
18846,montgomery,48339,484453,texas,TX,2012
18847,montgomery,48339,498467,texas,TX,2013
18848,montgomery,48339,516798,texas,TX,2014
18849,montgomery,48339,535214,texas,TX,2015
18850,montgomery,48339,554522,texas,TX,2016
18851,moore,48341,21904,texas,TX,2010
18852,moore,48341,22090,texas,TX,2011
18853,moore,48341,22437,texas,TX,2012
18854,moore,48341,22145,texas,TX,2013
18855,moore,48341,22021,texas,TX,2014
18856,moore,48341,21880,texas,TX,2015
18857,moore,48341,21935,texas,TX,2016
18858,morris,48343,12934,texas,TX,2010
18859,morris,48343,12770,texas,TX,2011
18860,morris,48343,12707,texas,TX,2012
18861,morris,48343,12682,texas,TX,2013
18862,morris,48343,12618,texas,TX,2014
18863,morris,48343,12391,texas,TX,2015
18864,morris,48343,12490,texas,TX,2016
18865,motley,48345,1210,texas,TX,2010
18866,motley,48345,1200,texas,TX,2011
18867,motley,48345,1197,texas,TX,2012
18868,motley,48345,1192,texas,TX,2013
18869,motley,48345,1149,texas,TX,2014
18870,motley,48345,1146,texas,TX,2015
18871,motley,48345,1172,texas,TX,2016
18872,nacogdoches,48347,64524,texas,TX,2010
18873,nacogdoches,48347,65639,texas,TX,2011
18874,nacogdoches,48347,65821,texas,TX,2012
18875,nacogdoches,48347,65163,texas,TX,2013
18876,nacogdoches,48347,65187,texas,TX,2014
18877,nacogdoches,48347,65464,texas,TX,2015
18878,nacogdoches,48347,65662,texas,TX,2016
18879,navarro,48349,47735,texas,TX,2010
18880,navarro,48349,48053,texas,TX,2011
18881,navarro,48349,48138,texas,TX,2012
18882,navarro,48349,48029,texas,TX,2013
18883,navarro,48349,47918,texas,TX,2014
18884,navarro,48349,48170,texas,TX,2015
18885,navarro,48349,48375,texas,TX,2016
18886,newton,48351,14445,texas,TX,2010
18887,newton,48351,14561,texas,TX,2011
18888,newton,48351,14431,texas,TX,2012
18889,newton,48351,14332,texas,TX,2013
18890,newton,48351,14296,texas,TX,2014
18891,newton,48351,14169,texas,TX,2015
18892,newton,48351,14186,texas,TX,2016
18893,nolan,48353,15216,texas,TX,2010
18894,nolan,48353,15129,texas,TX,2011
18895,nolan,48353,14892,texas,TX,2012
18896,nolan,48353,15055,texas,TX,2013
18897,nolan,48353,15114,texas,TX,2014
18898,nolan,48353,15041,texas,TX,2015
18899,nolan,48353,14968,texas,TX,2016
18900,nueces,48355,340223,texas,TX,2010
18901,nueces,48355,343225,texas,TX,2011
18902,nueces,48355,347848,texas,TX,2012
18903,nueces,48355,352781,texas,TX,2013
18904,nueces,48355,356452,texas,TX,2014
18905,nueces,48355,360437,texas,TX,2015
18906,nueces,48355,361529,texas,TX,2016
18907,ochiltree,48357,10223,texas,TX,2010
18908,ochiltree,48357,10422,texas,TX,2011
18909,ochiltree,48357,10581,texas,TX,2012
18910,ochiltree,48357,10669,texas,TX,2013
18911,ochiltree,48357,10685,texas,TX,2014
18912,ochiltree,48357,10697,texas,TX,2015
18913,ochiltree,48357,10295,texas,TX,2016
18914,oldham,48359,2052,texas,TX,2010
18915,oldham,48359,2071,texas,TX,2011
18916,oldham,48359,2046,texas,TX,2012
18917,oldham,48359,2089,texas,TX,2013
18918,oldham,48359,2070,texas,TX,2014
18919,oldham,48359,2064,texas,TX,2015
18920,oldham,48359,2074,texas,TX,2016
18921,orange,48361,81837,texas,TX,2010
18922,orange,48361,82337,texas,TX,2011
18923,orange,48361,82889,texas,TX,2012
18924,orange,48361,82816,texas,TX,2013
18925,orange,48361,83245,texas,TX,2014
18926,orange,48361,83928,texas,TX,2015
18927,orange,48361,84508,texas,TX,2016
18928,palo pinto,48363,28111,texas,TX,2010
18929,palo pinto,48363,28052,texas,TX,2011
18930,palo pinto,48363,27856,texas,TX,2012
18931,palo pinto,48363,27872,texas,TX,2013
18932,palo pinto,48363,28016,texas,TX,2014
18933,palo pinto,48363,27956,texas,TX,2015
18934,palo pinto,48363,28132,texas,TX,2016
18935,panola,48365,23796,texas,TX,2010
18936,panola,48365,24004,texas,TX,2011
18937,panola,48365,23987,texas,TX,2012
18938,panola,48365,23786,texas,TX,2013
18939,panola,48365,23741,texas,TX,2014
18940,panola,48365,23660,texas,TX,2015
18941,panola,48365,23440,texas,TX,2016
18942,parker,48367,116927,texas,TX,2010
18943,parker,48367,118312,texas,TX,2011
18944,parker,48367,119477,texas,TX,2012
18945,parker,48367,119797,texas,TX,2013
18946,parker,48367,122127,texas,TX,2014
18947,parker,48367,125568,texas,TX,2015
18948,parker,48367,128861,texas,TX,2016
18949,parmer,48369,10269,texas,TX,2010
18950,parmer,48369,10260,texas,TX,2011
18951,parmer,48369,10156,texas,TX,2012
18952,parmer,48369,9961,texas,TX,2013
18953,parmer,48369,9934,texas,TX,2014
18954,parmer,48369,9800,texas,TX,2015
18955,parmer,48369,9818,texas,TX,2016
18956,pecos,48371,15507,texas,TX,2010
18957,pecos,48371,15639,texas,TX,2011
18958,pecos,48371,15568,texas,TX,2012
18959,pecos,48371,15656,texas,TX,2013
18960,pecos,48371,15837,texas,TX,2014
18961,pecos,48371,16017,texas,TX,2015
18962,pecos,48371,15877,texas,TX,2016
18963,polk,48373,45413,texas,TX,2010
18964,polk,48373,45580,texas,TX,2011
18965,polk,48373,45512,texas,TX,2012
18966,polk,48373,45532,texas,TX,2013
18967,polk,48373,45825,texas,TX,2014
18968,polk,48373,46614,texas,TX,2015
18969,polk,48373,47735,texas,TX,2016
18970,potter,48375,121073,texas,TX,2010
18971,potter,48375,122313,texas,TX,2011
18972,potter,48375,122704,texas,TX,2012
18973,potter,48375,122088,texas,TX,2013
18974,potter,48375,121934,texas,TX,2014
18975,potter,48375,121129,texas,TX,2015
18976,potter,48375,120542,texas,TX,2016
18977,presidio,48377,7818,texas,TX,2010
18978,presidio,48377,7756,texas,TX,2011
18979,presidio,48377,7616,texas,TX,2012
18980,presidio,48377,7389,texas,TX,2013
18981,presidio,48377,7188,texas,TX,2014
18982,presidio,48377,7054,texas,TX,2015
18983,presidio,48377,7166,texas,TX,2016
18984,rains,48379,10914,texas,TX,2010
18985,rains,48379,11000,texas,TX,2011
18986,rains,48379,10933,texas,TX,2012
18987,rains,48379,11026,texas,TX,2013
18988,rains,48379,11005,texas,TX,2014
18989,rains,48379,11129,texas,TX,2015
18990,rains,48379,11307,texas,TX,2016
18991,randall,48381,120725,texas,TX,2010
18992,randall,48381,123437,texas,TX,2011
18993,randall,48381,124986,texas,TX,2012
18994,randall,48381,126746,texas,TX,2013
18995,randall,48381,128708,texas,TX,2014
18996,randall,48381,130406,texas,TX,2015
18997,randall,48381,132457,texas,TX,2016
18998,reagan,48383,3367,texas,TX,2010
18999,reagan,48383,3391,texas,TX,2011
19000,reagan,48383,3475,texas,TX,2012
19001,reagan,48383,3630,texas,TX,2013
19002,reagan,48383,3788,texas,TX,2014
19003,reagan,48383,3809,texas,TX,2015
19004,reagan,48383,3738,texas,TX,2016
19005,real,48385,3309,texas,TX,2010
19006,real,48385,3431,texas,TX,2011
19007,real,48385,3353,texas,TX,2012
19008,real,48385,3319,texas,TX,2013
19009,real,48385,3348,texas,TX,2014
19010,real,48385,3297,texas,TX,2015
19011,real,48385,3397,texas,TX,2016
19012,red river,48387,12860,texas,TX,2010
19013,red river,48387,12684,texas,TX,2011
19014,red river,48387,12729,texas,TX,2012
19015,red river,48387,12496,texas,TX,2013
19016,red river,48387,12458,texas,TX,2014
19017,red river,48387,12363,texas,TX,2015
19018,red river,48387,12217,texas,TX,2016
19019,reeves,48389,13783,texas,TX,2010
19020,reeves,48389,13799,texas,TX,2011
19021,reeves,48389,13959,texas,TX,2012
19022,reeves,48389,14189,texas,TX,2013
19023,reeves,48389,14509,texas,TX,2014
19024,reeves,48389,14906,texas,TX,2015
19025,reeves,48389,15069,texas,TX,2016
19026,refugio,48391,7383,texas,TX,2010
19027,refugio,48391,7319,texas,TX,2011
19028,refugio,48391,7252,texas,TX,2012
19029,refugio,48391,7273,texas,TX,2013
19030,refugio,48391,7354,texas,TX,2014
19031,refugio,48391,7320,texas,TX,2015
19032,refugio,48391,7293,texas,TX,2016
19033,roberts,48393,929,texas,TX,2010
19034,roberts,48393,926,texas,TX,2011
19035,roberts,48393,942,texas,TX,2012
19036,roberts,48393,919,texas,TX,2013
19037,roberts,48393,914,texas,TX,2014
19038,roberts,48393,910,texas,TX,2015
19039,roberts,48393,916,texas,TX,2016
19040,robertson,48395,16622,texas,TX,2010
19041,robertson,48395,16654,texas,TX,2011
19042,robertson,48395,16448,texas,TX,2012
19043,robertson,48395,16425,texas,TX,2013
19044,robertson,48395,16460,texas,TX,2014
19045,robertson,48395,16688,texas,TX,2015
19046,robertson,48395,16858,texas,TX,2016
19047,rockwall,48397,78337,texas,TX,2010
19048,rockwall,48397,81034,texas,TX,2011
19049,rockwall,48397,82710,texas,TX,2012
19050,rockwall,48397,84704,texas,TX,2013
19051,rockwall,48397,87037,texas,TX,2014
19052,rockwall,48397,90121,texas,TX,2015
19053,rockwall,48397,93419,texas,TX,2016
19054,runnels,48399,10501,texas,TX,2010
19055,runnels,48399,10494,texas,TX,2011
19056,runnels,48399,10327,texas,TX,2012
19057,runnels,48399,10185,texas,TX,2013
19058,runnels,48399,10266,texas,TX,2014
19059,runnels,48399,10356,texas,TX,2015
19060,runnels,48399,10255,texas,TX,2016
19061,rusk,48401,53330,texas,TX,2010
19062,rusk,48401,53680,texas,TX,2011
19063,rusk,48401,53778,texas,TX,2012
19064,rusk,48401,53336,texas,TX,2013
19065,rusk,48401,53173,texas,TX,2014
19066,rusk,48401,52930,texas,TX,2015
19067,rusk,48401,52856,texas,TX,2016
19068,sabine,48403,10834,texas,TX,2010
19069,sabine,48403,10725,texas,TX,2011
19070,sabine,48403,10522,texas,TX,2012
19071,sabine,48403,10423,texas,TX,2013
19072,sabine,48403,10428,texas,TX,2014
19073,sabine,48403,10447,texas,TX,2015
19074,sabine,48403,10385,texas,TX,2016
19075,san augustine,48405,8865,texas,TX,2010
19076,san augustine,48405,8793,texas,TX,2011
19077,san augustine,48405,8789,texas,TX,2012
19078,san augustine,48405,8664,texas,TX,2013
19079,san augustine,48405,8473,texas,TX,2014
19080,san augustine,48405,8340,texas,TX,2015
19081,san augustine,48405,8283,texas,TX,2016
19082,san jacinto,48407,26384,texas,TX,2010
19083,san jacinto,48407,26781,texas,TX,2011
19084,san jacinto,48407,26946,texas,TX,2012
